municipality_code,pref,city,display_comment,has_legend,has_specialty,has_notable_people,pin_join_key,display_comment_original,display_comment_enriched,samurai_priority_people,notable_people,honorary_citizens,tourism_landmarks,specialties,food_culture,historical_domains,heian_place_names,wikipedia_title,wikipedia_revision_id,wikidata_qid,wikipedia_url,japan_search_support,japan_search_query_url,enrichment_sources,enrichment_status,enrichment_errors
46214,鹿児島県,垂水市,垂水市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは城跡・武家文化を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,False,True,municipality_code,垂水市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは城跡・武家文化を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,垂水市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは城跡・武家文化に目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 ゆかりの人物では瀬戸口藤吉や和田英作に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。 「垂水城跡」や「垂水家」などの名所も、地域の物語を深掘りする絶好の入口です。 江戸時代の薩摩藩に関わる記憶も、古い道標や領主碑、地域の案内板を探す手がかりになります。,,瀬戸口藤吉｜和田英作,,垂水城跡｜垂水家｜猿ヶ城渓谷（森の駅たるみず）｜高隈山（大箆柄岳）・刀剣山登山｜海潟温泉｜高峠つつじヶ丘｜松ヶ崎（牛根・入船）城城跡｜道の駅たるみず「湯ったり館」,,,薩摩藩,,垂水市,107343811,Q847591,https://ja.wikipedia.org/wiki/%E5%9E%82%E6%B0%B4%E5%B8%82,,https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E7%80%AC%E6%88%B8%E5%8F%A3%E8%97%A4%E5%90%89&keyword=%E5%9E%82%E6%B0%B4%E5%B8%82,https://ja.wikipedia.org/wiki/%E5%9E%82%E6%B0%B4%E5%B8%82｜https://www.wikidata.org/wiki/Q856996｜https://www.wikidata.org/wiki/Q11418113｜https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E7%80%AC%E6%88%B8%E5%8F%A3%E8%97%A4%E5%90%89&keyword=%E5%9E%82%E6%B0%B4%E5%B8%82,wikipedia_ok,
46215,鹿児島県,薩摩川内市,薩摩川内市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは城跡・武家文化、港町・水運、社寺・地域信仰を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,False,True,municipality_code,薩摩川内市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは城跡・武家文化、港町・水運、社寺・地域信仰を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,薩摩川内市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは城跡・武家文化、港町・水運、社寺・地域信仰に目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 ゆかりの人物では松下忠洋や上野十蔵に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。 「甑島」や「甑島国定公園」などの名所も、地域の物語を深掘りする絶好の入口です。,,松下忠洋｜上野十蔵｜山本実彦｜岩谷松平｜中馬兼四,,甑島｜甑島国定公園｜藺牟田池（ラムサール条約登録湿地）｜川内高城温泉｜川内温泉（市街地）｜市比野温泉｜入来温泉｜藺牟田温泉,,,,,薩摩川内市,110543709,Q15720,https://ja.wikipedia.org/wiki/%E8%96%A9%E6%91%A9%E5%B7%9D%E5%86%85%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E8%96%A9%E6%91%A9%E5%B7%9D%E5%86%85%E5%B8%82｜https://www.wikidata.org/wiki/Q977505｜https://www.wikidata.org/wiki/Q11360287｜https://www.wikidata.org/wiki/Q11468997｜https://www.wikidata.org/wiki/Q11475644｜https://www.wikidata.org/wiki/Q6276559｜https://www.wikidata.org/wiki/Q11358847｜https://www.wikidata.org/wiki/Q11639441｜https://www.wikidata.org/wiki/Q11532223,wikipedia_ok,
46216,鹿児島県,日置市,日置市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは社寺・地域信仰、近代化・産業遺産を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,True,True,municipality_code,日置市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは社寺・地域信仰、近代化・産業遺産を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,日置市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは社寺・地域信仰、近代化・産業遺産に目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 ゆかりの人物では東郷茂徳や有馬正文に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。 「園林寺跡、小松帯刀の墓」や「小松家お仮屋跡」などの名所も、地域の物語を深掘りする絶好の入口です。 さらに、「オリーブ」や「月日貝」といった名物や食文化に触れると、その土地らしい暮らしまで感じられるでしょう。,,東郷茂徳｜有馬正文｜赤崎義則｜赤山靭負｜石神兼文,,園林寺跡、小松帯刀の墓｜小松家お仮屋跡｜清浄寺、小松帯刀菩提寺、小松帯刀像｜そうめん流し宮田石、せせらぎの湯 花水木（伊集院町）｜大汝牟遅神社｜玉山神社｜徳重神社｜中島常楽院,オリーブ｜月日貝｜薩摩焼｜伊集院饅頭｜イチゴ｜黄蜜柑,,,,日置市,110232322,Q15716,https://ja.wikipedia.org/wiki/%E6%97%A5%E7%BD%AE%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E6%97%A5%E7%BD%AE%E5%B8%82｜https://www.wikidata.org/wiki/Q509796｜https://www.wikidata.org/wiki/Q4117052｜https://www.wikidata.org/wiki/Q21698820｜https://www.wikidata.org/wiki/Q11162623｜https://www.wikidata.org/wiki/Q86745145｜https://www.wikidata.org/wiki/Q11675750｜https://www.wikidata.org/wiki/Q86745118｜https://www.wikidata.org/wiki/Q6964588｜https://www.wikidata.org/wiki/Q3519213,wikipedia_ok,
46217,鹿児島県,曽於市,曽於市には、地域の由緒を示す案内板や石碑を探す余地がある。 この地域には寺社や信仰の場、城跡や陣屋跡、史跡や遺跡に関わる場所が見え、都城跡、志和池城跡、野々美谷城跡のような地点が探索の入口になる。 現地では史跡説明板が手がかりになりそうだ。さらに水辺の由緒を示す歴史案内板も見つかるかもしれない。,False,True,True,municipality_code,曽於市には、地域の由緒を示す案内板や石碑を探す余地がある。 この地域には寺社や信仰の場、城跡や陣屋跡、史跡や遺跡に関わる場所が見え、都城跡、志和池城跡、野々美谷城跡のような地点が探索の入口になる。 現地では史跡説明板が手がかりになりそうだ。さらに水辺の由緒を示す歴史案内板も見つかるかもしれない。,曽於市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 周辺には寺社や信仰の場、城跡や陣屋跡、史跡や遺跡にまつわる場所が点在し、「都城跡」、「志和池城跡」、「野々美谷城跡」などを起点に歩くと、地域の歴史がぐっと見えやすくなります。 現地では史跡説明板が、地域の歴史を読み解く手がかりになるでしょう。 川沿いや水辺では、その土地の暮らしや水との関わりを伝える歴史案内板が見つかるかもしれません。 ゆかりの人物では岩崎與八郎や吉井淳二に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。 「末吉城跡 史跡」や「平松城跡 史跡」などの名所も、地域の物語を深掘りする絶好の入口です。 さらに、「ユズ」や「スイカ（弥五郎スイカ）」といった名物や食文化に触れると、その土地らしい暮らしまで感じられるでしょう。,,岩崎與八郎｜吉井淳二｜山中貞則｜草原タカオ｜北別府学,,末吉城跡 史跡｜平松城跡 史跡｜宝寿庵城跡 史跡｜興昌寺基地五輪塔 史跡｜熊野神社五輪塔 史跡｜有馬厚軒の墓 史跡｜白尾桃庵の墓 史跡｜平季基墓 史跡,ユズ｜スイカ（弥五郎スイカ）｜白菜｜シイタケ｜食肉（黒毛和牛、豚）｜サツマイモ,,,,曽於市,110293696,Q858382,https://ja.wikipedia.org/wiki/%E6%9B%BD%E6%96%BC%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E6%9B%BD%E6%96%BC%E5%B8%82｜https://www.wikidata.org/wiki/Q11474543｜https://www.wikidata.org/wiki/Q11412594｜https://www.wikidata.org/wiki/Q5632536｜https://www.wikidata.org/wiki/Q11618106｜https://www.wikidata.org/wiki/Q982724,wikipedia_ok,
46218,鹿児島県,霧島市,霧島市には、地域の由緒を示す案内板や石碑を探す余地がある。 この地域には寺社や信仰の場に関わる場所が見え、霧島東神社、錫杖院跡、狭野神社のような地点が探索の入口になる。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,True,True,municipality_code,霧島市には、地域の由緒を示す案内板や石碑を探す余地がある。 この地域には寺社や信仰の場に関わる場所が見え、霧島東神社、錫杖院跡、狭野神社のような地点が探索の入口になる。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,霧島市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 周辺には寺社や信仰の場にまつわる場所が点在し、「霧島東神社」、「錫杖院跡」、「狭野神社」などを起点に歩くと、地域の歴史がぐっと見えやすくなります。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 ゆかりの人物では小里貞利や山内俊吉に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。 「城山公園」や「台明寺渓谷公園」などの名所も、地域の物語を深掘りする絶好の入口です。 さらに、「国分物産館じょうもん市場」や「溝辺町物産館よこでーろ」といった名物や食文化に触れると、その土地らしい暮らしまで感じられるでしょう。,,小里貞利｜山内俊吉｜森昭｜三代目西ノ海嘉治郎｜松山吉三郎,,城山公園｜台明寺渓谷公園｜国分市黒石岳森林公園｜国分キャンプ海水浴場｜上野原縄文の森｜国分ハイテク展望台｜国分海浜公園｜神話の里公園（道の駅霧島）,国分物産館「じょうもん市場」｜溝辺町物産館「よこでーろ」｜横川特産品直売所・食材供給施設「よいやんせ」｜牧園町特産品販売所｜神話の里「よかもん市場」｜福山町ふくふくふれあい館,,,,霧島市,110938210,Q858352,https://ja.wikipedia.org/wiki/%E9%9C%A7%E5%B3%B6%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E9%9C%A7%E5%B3%B6%E5%B8%82｜https://www.wikidata.org/wiki/Q11463874｜https://www.wikidata.org/wiki/Q97539363｜https://www.wikidata.org/wiki/Q11539731｜https://www.wikidata.org/wiki/Q1390030｜https://www.wikidata.org/wiki/Q11529784,wikipedia_ok,
46219,鹿児島県,いちき串木野市,いちき串木野市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは港町・水運を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,False,True,municipality_code,いちき串木野市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは港町・水運を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,いちき串木野市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは港町・水運に目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 人物に目を向けるなら、武将・武士の島津豊久や高崎親章との縁をたどることで、街の歴史をより立体的に楽しめます。 「白浜温泉」や「薩摩金山蔵」などの名所も、地域の物語を深掘りする絶好の入口です。,島津豊久｜高崎親章,島津豊久｜高崎親章｜奥田栄之進｜海江田準一郎｜中尾辰義,,白浜温泉｜薩摩金山蔵｜焼酎蔵薩洲濵田屋伝兵衛｜冠嶽山鎭國寺頂峯院｜来迎寺｜照島神社（照島）｜薩摩藩英国留学生記念館,,,,,いちき串木野市,110495994,Q15725,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%A1%E3%81%8D%E4%B8%B2%E6%9C%A8%E9%87%8E%E5%B8%82,,https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E5%B3%B6%E6%B4%A5%E8%B1%8A%E4%B9%85&keyword=%E3%81%84%E3%81%A1%E3%81%8D%E4%B8%B2%E6%9C%A8%E9%87%8E%E5%B8%82,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%A1%E3%81%8D%E4%B8%B2%E6%9C%A8%E9%87%8E%E5%B8%82｜https://www.wikidata.org/wiki/Q1133872｜https://www.wikidata.org/wiki/Q11669798｜https://www.wikidata.org/wiki/Q79734479｜https://www.wikidata.org/wiki/Q11558978｜https://www.wikidata.org/wiki/Q11363974｜https://www.wikidata.org/wiki/Q6444741｜https://www.wikidata.org/wiki/Q136431446｜https://www.wikidata.org/wiki/Q11653671｜https://www.wikidata.org/wiki/Q90866612｜https://www.wikidata.org/wiki/Q116937594｜https://www.wikidata.org/wiki/Q138419405｜https://www.wikidata.org/wiki/Q27892406｜https://www.wikidata.org/wiki/Q97165473｜https://www.wikidata.org/wiki/Q11664546｜https://www.wikidata.org/wiki/Q85584688｜https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E5%B3%B6%E6%B4%A5%E8%B1%8A%E4%B9%85&keyword=%E3%81%84%E3%81%A1%E3%81%8D%E4%B8%B2%E6%9C%A8%E9%87%8E%E5%B8%82,wikipedia_ok,
46220,鹿児島県,南さつま市,南さつま市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは港町・水運、歴史的町並みを軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,True,True,municipality_code,南さつま市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは港町・水運、歴史的町並みを軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,南さつま市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは港町・水運、歴史的町並みに目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 ゆかりの人物では小原國芳や西春彦に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。 「吹上浜海浜公園」や「万世特攻平和祈念館」などの名所も、地域の物語を深掘りする絶好の入口です。 さらに、「金峰コシヒカリ」や「焼酎」といった名物や食文化に触れると、その土地らしい暮らしまで感じられるでしょう。,,小原國芳｜西春彦｜小泉純也｜鮫島博一｜鮫島慶彦,,吹上浜海浜公園｜万世特攻平和祈念館｜坊津歴史資料センター輝津館｜県史跡「一乗院跡」｜国の名勝「坊津」双剣石｜港町坊津の古い町並み｜リアス式海岸に沈む夕日（坊津地域、笠沙地域）｜坊津八景,金峰コシヒカリ｜焼酎｜そば｜カボチャ｜薩摩切子（ガラス工芸品）｜らっきょう,,,,南さつま市,110377687,Q15754,https://ja.wikipedia.org/wiki/%E5%8D%97%E3%81%95%E3%81%A4%E3%81%BE%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E5%8D%97%E3%81%95%E3%81%A4%E3%81%BE%E5%B8%82｜https://www.wikidata.org/wiki/Q6444794｜https://www.wikidata.org/wiki/Q5675626｜https://www.wikidata.org/wiki/Q2379836｜https://www.wikidata.org/wiki/Q6275661｜https://www.wikidata.org/wiki/Q11674184｜https://www.wikidata.org/wiki/Q117433142｜https://www.wikidata.org/wiki/Q112239898,wikipedia_ok,
46221,鹿児島県,志布志市,志布志市には、地域の由緒を示す案内板や石碑を探す余地がある。 この地域には寺社や信仰の場、史跡や遺跡、城跡や陣屋跡に関わる場所が見え、篠ヶ城跡、酒谷城跡、櫛間城跡のような地点が探索の入口になる。 現地では史跡説明板を、既存ピンと照らして歩くと発見しやすい。,False,True,False,municipality_code,志布志市には、地域の由緒を示す案内板や石碑を探す余地がある。 この地域には寺社や信仰の場、史跡や遺跡、城跡や陣屋跡に関わる場所が見え、篠ヶ城跡、酒谷城跡、櫛間城跡のような地点が探索の入口になる。 現地では史跡説明板を、既存ピンと照らして歩くと発見しやすい。,志布志市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 周辺には寺社や信仰の場、史跡や遺跡、城跡や陣屋跡にまつわる場所が点在し、「篠ヶ城跡」、「酒谷城跡」、「櫛間城跡」などを起点に歩くと、地域の歴史がぐっと見えやすくなります。 現地では史跡説明板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 「志布志城跡（国の史跡）」や「枇榔島亜熱帯性植物群落（特別天然記念物）」などの名所も、地域の物語を深掘りする絶好の入口です。 さらに、「いちご」や「メロン」といった名物や食文化に触れると、その土地らしい暮らしまで感じられるでしょう。 江戸時代の薩摩藩に関わる記憶も、古い道標や領主碑、地域の案内板を探す手がかりになります。 さらに平安期の地名として伝わる島津荘を知っておくと、古い土地の呼び名にも気づきやすくなります。,,,,志布志城跡（国の史跡）｜枇榔島亜熱帯性植物群落（特別天然記念物）｜志布志の大クス（国の天然記念物）｜鉄道記念公園｜陣岳国際の森｜松山城址｜蓬の郷｜高下谷親水公園,いちご｜メロン｜芋焼酎 若潮酒造「白若潮」「黒若潮」「千亀女」シリーズなど。｜うなぎ｜食肉（牛肉、豚肉）｜トラガニ,,薩摩藩,島津荘,志布志市,110236137,Q858378,https://ja.wikipedia.org/wiki/%E5%BF%97%E5%B8%83%E5%BF%97%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E5%BF%97%E5%B8%83%E5%BF%97%E5%B8%82,wikipedia_ok,
46222,鹿児島県,奄美市,奄美市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは港町・水運、祭礼・民俗、古代史・遺跡を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,True,True,municipality_code,奄美市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは港町・水運、祭礼・民俗、古代史・遺跡を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,奄美市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは港町・水運、祭礼・民俗、古代史・遺跡に目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 ゆかりの人物では日置孝次郎や藤田文江に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。 「赤木名城（グスク）」や「石原ヨシハラウエノ遺跡（グスク）」などの名所も、地域の物語を深掘りする絶好の入口です。 さらに、「大島紬」や「ハブ皮製品」といった名物や食文化に触れると、その土地らしい暮らしまで感じられるでしょう。,,日置孝次郎｜藤田文江,,赤木名城（グスク）｜石原ヨシハラウエノ遺跡（グスク）｜秋葉神社｜有盛神社｜高千穂神社｜カトリック名瀬聖心教会｜田中一村住居跡｜大浜海浜公園（日本の渚百選）,大島紬｜ハブ皮製品｜農産品（タンカン・パッションフルーツ・スモモ）｜黒糖焼酎｜花田のミキ｜蘇鉄味噌,,,,奄美市,110886213,Q453502,https://ja.wikipedia.org/wiki/%E5%A5%84%E7%BE%8E%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E5%A5%84%E7%BE%8E%E5%B8%82｜https://www.wikidata.org/wiki/Q11510217｜https://www.wikidata.org/wiki/Q59552284,wikipedia_ok,
46223,鹿児島県,南九州市,南九州市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは歴史的町並みを軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,False,True,municipality_code,南九州市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは歴史的町並みを軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,南九州市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは歴史的町並みに目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 人物に目を向けるなら、武将・武士の頴娃久虎との縁をたどることで、街の歴史をより立体的に楽しめます。 「清水岩屋公園」や「清水磨崖仏」などの名所も、地域の物語を深掘りする絶好の入口です。,頴娃久虎,頴娃久虎｜伊能忠敬｜赤崎勇｜東昇｜川畑愛義,,清水岩屋公園｜清水磨崖仏｜高田磨崖仏｜知覧特攻平和会館｜知覧武家屋敷通り｜知覧城跡｜射楯兵主神社｜法泉寺,,,,,南九州市,109962218,Q19701,https://ja.wikipedia.org/wiki/%E5%8D%97%E4%B9%9D%E5%B7%9E%E5%B8%82,,https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E9%A0%B4%E5%A8%83%E4%B9%85%E8%99%8E&keyword=%E5%8D%97%E4%B9%9D%E5%B7%9E%E5%B8%82,https://ja.wikipedia.org/wiki/%E5%8D%97%E4%B9%9D%E5%B7%9E%E5%B8%82｜https://www.wikidata.org/wiki/Q3296772｜https://www.wikidata.org/wiki/Q1240937｜https://www.wikidata.org/wiki/Q1673706｜https://www.wikidata.org/wiki/Q60990154｜https://www.wikidata.org/wiki/Q15302145｜https://www.wikidata.org/wiki/Q11672749｜https://www.wikidata.org/wiki/Q71761065｜https://www.wikidata.org/wiki/Q10950570｜https://www.wikidata.org/wiki/Q11373155｜https://www.wikidata.org/wiki/Q11477996｜https://www.wikidata.org/wiki/Q11674196｜https://www.wikidata.org/wiki/Q11675913｜https://www.wikidata.org/wiki/Q11487007｜https://www.wikidata.org/wiki/Q128842351｜https://www.wikidata.org/wiki/Q21701638｜https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E9%A0%B4%E5%A8%83%E4%B9%85%E8%99%8E&keyword=%E5%8D%97%E4%B9%9D%E5%B7%9E%E5%B8%82,wikipedia_ok,
46224,鹿児島県,伊佐市,伊佐市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは近代化・産業遺産、社寺・地域信仰、城跡・武家文化を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,False,True,municipality_code,伊佐市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは近代化・産業遺産、社寺・地域信仰、城跡・武家文化を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,伊佐市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは近代化・産業遺産、社寺・地域信仰、城跡・武家文化に目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 人物に目を向けるなら、武将・武士の押川公近との縁をたどることで、街の歴史をより立体的に楽しめます。 「曽木の滝」や「曽木発電所遺構」などの名所も、地域の物語を深掘りする絶好の入口です。,押川公近,押川公近｜海音寺潮五郎｜久保正大｜園田孝吉｜高山公通,,曽木の滝｜曽木発電所遺構｜郡山八幡神社｜忠元神社｜白木神社｜高熊山｜箱崎神社｜祁答院家住宅,,,,,伊佐市,110227194,Q15736,https://ja.wikipedia.org/wiki/%E4%BC%8A%E4%BD%90%E5%B8%82,,https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E6%8A%BC%E5%B7%9D%E5%85%AC%E8%BF%91&keyword=%E4%BC%8A%E4%BD%90%E5%B8%82,https://ja.wikipedia.org/wiki/%E4%BC%8A%E4%BD%90%E5%B8%82｜https://www.wikidata.org/wiki/Q11497674｜https://www.wikidata.org/wiki/Q981352｜https://www.wikidata.org/wiki/Q128841755｜https://www.wikidata.org/wiki/Q11422829｜https://www.wikidata.org/wiki/Q11669328｜https://www.wikidata.org/wiki/Q7464353｜https://jpsearch.go.jp/csearch/jps-cross?csid=jps-cross&keyword=%E6%8A%BC%E5%B7%9D%E5%85%AC%E8%BF%91&keyword=%E4%BC%8A%E4%BD%90%E5%B8%82,wikipedia_ok,
46225,鹿児島県,姶良市,姶良市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは社寺・地域信仰、近代化・産業遺産を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,False,False,True,municipality_code,姶良市には、地域の由緒を示す案内板や石碑を探す余地がある。 まずは社寺・地域信仰、近代化・産業遺産を軸に、地区の由緒を拾える場所を探したい。 現地では石碑、地蔵、地域資料館、公民館の由緒板を、既存ピンと照らして歩くと発見しやすい。,姶良市には、地域の歴史や暮らしを伝える案内板や石碑があり、それらを手がかりに街歩きを楽しめます。 まずは社寺・地域信仰、近代化・産業遺産に目を向けると、地域の由緒をたどる手がかりが見つけやすいでしょう。 現地では石碑、地蔵、地域資料館、公民館の由緒板を既存ピンと照らし合わせながら歩くと、見落としがちな地域の物語に出会いやすくなります。 ゆかりの人物では村山喜一や鶴ヶ嶺昭男に注目すると、地域に残る文化や時代背景をさらに深く知るきっかけになります。,,村山喜一｜鶴ヶ嶺昭男｜逆鉾昭廣｜寺尾常史｜猪俣睦彦,,,,,,,姶良市,110867394,Q407947,https://ja.wikipedia.org/wiki/%E5%A7%B6%E8%89%AF%E5%B8%82,,,https://ja.wikipedia.org/wiki/%E5%A7%B6%E8%89%AF%E5%B8%82｜https://www.wikidata.org/wiki/Q11523101｜https://www.wikidata.org/wiki/Q7850266｜https://www.wikidata.org/wiki/Q7402755｜https://www.wikidata.org/wiki/Q969607｜https://www.wikidata.org/wiki/Q11571855,wikipedia_ok,
